Id,App_name,Release_date,Genres,User_id,Posted,Recommend,Sentiment_analysis
113200,The Binding of Isaac,2011-09-28,"Action, Adventure, Indie, RPG",76561198041122979,2014-06-24,True,2
113200,The Binding of Isaac,2011-09-28,"Action, Adventure, Indie, RPG",the_commissariat,2015-01-04,True,2
113200,The Binding of Isaac,2011-09-28,"Action, Adventure, Indie, RPG",76561198095949314,2014-02-01,True,2
113200,The Binding of Isaac,2011-09-28,"Action, Adventure, Indie, RPG",Pinguinbeta18,2015-06-14,True,1
113200,The Binding of Isaac,2011-09-28,"Action, Adventure, Indie, RPG",76561198090110632,2013-10-06,True,2
24200,DC Universe™ Online,2011-11-02,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",76561198085125793,2013-05-19,True,2
113400,APB Reloaded,2011-12-06,"Action, Free to Play, Massively Multiplayer",Drizzless,2016-03-05,True,2
9900,Star Trek Online,2010-02-02,"Free to Play, Massively Multiplayer, RPG",76561198010698336,2014-03-05,False,2
203770,Crusader Kings II,2012-02-14,"RPG, Simulation, Strategy",dravenk,2016-06-29,True,1
200210,Realm of the Mad God,2012-02-20,"Action, Free to Play, Indie, Massively Multiplayer, RPG",76561198063882554,2014-12-05,True,0
200210,Realm of the Mad God,2012-02-20,"Action, Free to Play, Indie, Massively Multiplayer, RPG",Ember1654,2014-07-01,True,2
200210,Realm of the Mad God,2012-02-20,"Action, Free to Play, Indie, Massively Multiplayer, RPG",Everae,2012-07-09,True,2
108500,Vessel,2012-03-01,"Action, Indie, Strategy",djnemonic,2015-05-28,True,2
207350,Ys Origin,2012-05-31,"Action, Adventure, RPG",AlastorSeah,2014-08-12,True,2
204100,Max Payne 3,2012-05-31,Action,faffandtheworldfaffswithyou,2015-01-03,True,0
212500,The Lord of the Rings Online™,2012-06-06,"Free to Play, Massively Multiplayer, RPG",Everae,2012-10-13,True,2
200010,Quantum Conundrum,2012-06-21,"Casual, Strategy",FadedTemplar,2012-07-13,True,2
17080,Tribes: Ascend,2012-06-27,"Action, Free to Play",Enemyofthetroll,2013-06-07,True,1
1840,Source Filmmaker,2012-07-10,"Animation &amp; Modeling, Video Production",pizzerman,2014-09-17,True,1
1840,Source Filmmaker,2012-07-10,"Animation &amp; Modeling, Video Production",76561198060319088,2014-02-15,True,2
1840,Source Filmmaker,2012-07-10,"Animation &amp; Modeling, Video Production",76561198091572560,2016-07-23,True,1
70,Half-Life,1998-11-08,Action,76561198049424642,2014-07-16,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",bails121,2012-08-04,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",Flatesprofile,2014-12-28,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",pancakesss,2015-01-25,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",foe99FTW,2013-07-20,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198110959352,2014-02-04,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198091199302,2014-09-30,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",fredericktb,2014-02-25,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",434238948,2014-08-13,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",Gun_p0wder,2015-01-08,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",funnysuntadm,2013-11-22,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198059241716,2015-06-04,False,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",drilljose,2014-05-02,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",pancakes37,2013-03-26,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198152535010,2016-08-29,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",gedehamsen08,2013-12-08,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",geoskio,2014-03-14,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198067914627,2014-06-25,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",The_GLaDOS_Gamer,2014-01-18,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198060502143,2013-12-01,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198059622971,2014-08-09,False,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",Leafthefur,2015-06-07,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",CUSTOM666,2014-03-07,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198058405866,2013-09-04,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198069789227,2014-06-24,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198044032335,2015-02-14,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198044032335,2015-02-14,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561197995484188,2014-07-21,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",bananaman69,2013-07-27,True,1
7670,BioShock™,2007-08-21,"Action, RPG",76561198067805986,2015-12-03,True,1
7670,BioShock™,2007-08-21,"Action, RPG",funnysuntadm,2013-11-22,True,2
7670,BioShock™,2007-08-21,"Action, RPG",gamerexq,2013-08-12,True,2
7670,BioShock™,2007-08-21,"Action, RPG",SnowDeLaMeme,2014-01-09,True,2
4760,Rome: Total War™ - Collection,2004-09-22,Strategy,76561198022149086,2015-07-18,True,2
12140,Max Payne,2001-07-25,Action,banksyyo,2014-02-12,True,0
17480,Command & Conquer: Red Alert 3,2008-10-28,Strategy,76561198085686437,2014-06-21,True,2
7660,X-COM: Apocalypse,1997-07-15,Strategy,Vyndoril,2016-02-06,True,0
7730,X-COM: Interceptor,1998-06-15,Strategy,Vyndoril,2013-06-09,True,2
12200,Bully: Scholarship Edition,2008-10-21,"Action, Adventure",SaladsByAinsley,2015-04-08,True,2
17410,Mirror's Edge™,2009-01-13,"Action, Adventure",123456789874561232145678,2012-11-04,True,2
17410,Mirror's Edge™,2009-01-13,"Action, Adventure",76561198076519474,2014-12-08,True,2
17410,Mirror's Edge™,2009-01-13,"Action, Adventure",Hashy2010,2014-02-06,True,2
24740,Burnout Paradise: The Ultimate Box,2009-02-03,Racing,Jellyyfishy,2014-08-03,True,2
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2007-09-11,RPG,9k42c60d,2015-07-15,True,1
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2005-11-01,Action,Celerius,2014-01-15,True,2
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2005-11-01,Action,pancakes37,2014-11-18,True,0
40700,Machinarium,2009-10-16,"Adventure, Indie",76561198069934081,2013-05-15,True,1
10180,Call of Duty®: Modern Warfare® 2,2009-11-12,Action,podeirladenunciar,2015-09-19,True,1
10180,Call of Duty®: Modern Warfare® 2,2009-11-12,Action,76561198041589240,2012-01-23,True,2
10180,Call of Duty®: Modern Warfare® 2,2009-11-12,Action,tresneaky,2016-05-29,True,2
22370,Fallout 3: Game of the Year Edition,2009-10-13,RPG,buddy2k6,2014-01-10,True,2
17570,"Pirates, Vikings, and Knights II",2010-02-12,"Action, Free to Play, Indie",76561198010653835,2015-04-07,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",tutthetwo,2016-06-16,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",76561198022149086,2014-07-12,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",76561198078595101,2013-02-09,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",Hango115,2013-05-31,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",76561198027750275,2011-12-28,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",76561198061502870,2013-12-01,True,2
630,Alien Swarm,2010-07-19,Action,76561198034671342,2012-11-22,True,2
70300,VVVVVV,2010-09-07,"Action, Indie",76561198048230501,2015-06-15,True,2
57300,Amnesia: The Dark Descent,2010-09-08,"Action, Adventure, Indie",OneandOnlySwagKing,2013-12-21,True,1
57300,Amnesia: The Dark Descent,2010-09-08,"Action, Adventure, Indie",imsodonionringsrightnow,2016-01-13,True,1
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,FlandersRJ,2013-12-27,True,2
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,76561198147471031,2014-12-10,True,2
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,FrostyBlizzard,2015-01-13,False,0
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,FrostyBlizzard,2015-01-13,False,0
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,76561198152535010,2016-09-03,True,2
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,halofan360,2016-04-01,True,0
22380,Fallout: New Vegas,2010-10-19,"Action, RPG",FlutterBrave,2013-01-25,True,2
22380,Fallout: New Vegas,2010-10-19,"Action, RPG",HourlyCookie,2014-07-19,True,0
22380,Fallout: New Vegas,2010-10-19,"Action, RPG",halofan360,2016-04-01,True,1
42700,Call of Duty®: Black Ops,2010-11-09,Action,76561197991992793,2016-04-19,False,1
42700,Call of Duty®: Black Ops,2010-11-09,Action,76561198052786944,2014-07-10,True,2
12120,Grand Theft Auto: San Andreas,2005-06-06,Action,podeirladenunciar,2014-10-26,True,1
47890,The Sims™ 3,2009-06-02,Simulation,foxlets,2013-12-15,True,2
63660,Myst: Masterpiece Edition,2011-02-02,"Adventure, Casual",serafiki,2016-01-04,False,2
9930,Test Drive Unlimited 2,2015-04-21,Racing,434238948,2015-07-19,True,2
63710,BIT.TRIP RUNNER,2011-02-28,"Action, Indie",foxlets,2013-10-04,True,2
55100,Homefront,2011-03-14,Action,76561198065084226,2015-02-19,True,2
39120,RIFT,2013-10-24,"Free to Play, Massively Multiplayer, RPG",76561198057970914,2014-01-20,True,2
39120,RIFT,2013-10-24,"Free to Play, Massively Multiplayer, RPG",76561198104428121,2014-02-23,True,2
70000,Dino D-Day,2011-04-08,"Action, Indie",JimmyNaar,2014-03-13,True,2
70000,Dino D-Day,2011-04-08,"Action, Indie",76561198078595101,2013-04-26,True,2
620,Portal 2,2011-04-18,"Action, Adventure",FlutterBrave,2011-09-22,True,2
620,Portal 2,2011-04-18,"Action, Adventure",The_GLaDOS_Gamer,2014-01-19,True,2
620,Portal 2,2011-04-18,"Action, Adventure",76561198077261748,2013-03-08,True,2
99900,Spiral Knights,2011-06-14,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG",Freefyre,2014-04-14,True,2
99900,Spiral Knights,2011-06-14,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG",imsodonionringsrightnow,2015-02-03,False,2
95700,The Cat and the Coup,2011-06-15,Indie,76561198032836473,2016-09-15,True,2
65790,ARMA: Cold War Assault,2011-08-08,"Action, Simulation, Strategy",Frogpro007,2014-09-30,False,1
65790,ARMA: Cold War Assault,2011-08-08,"Action, Simulation, Strategy",ratgnomekingkeem,2014-06-06,True,2
38740,EDGE,2011-08-11,"Action, Indie",ratgnomekingkeem,2014-10-05,True,0
99910,Puzzle Pirates,2011-08-31,"Adventure, Casual, Free to Play, Massively Multiplayer, Strategy",Gatsukama,2011-12-28,True,2
98400,Hard Reset Extended Edition,2012-07-12,"Action, Indie",wackytobaccy,2016-05-13,True,0
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011-09-13,"Action, Massively Multiplayer, Simulation",funnysuntadm,2013-11-22,True,2
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011-09-13,"Action, Massively Multiplayer, Simulation",76561198058405866,2016-08-07,False,2
24200,DC Universe™ Online,2011-11-02,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",76561198080302623,2014-11-07,True,2
113400,APB Reloaded,2011-12-06,"Action, Free to Play, Massively Multiplayer",Gamester101,2014-03-04,True,1
113400,APB Reloaded,2011-12-06,"Action, Free to Play, Massively Multiplayer",Playerize,2013-12-21,True,1
201510,Flatout 3: Chaos & Destruction,2011-12-13,Racing,FRSH_MEXICAN,2014-04-15,True,0
105800,PixelJunk™ Eden,2012-02-02,"Action, Casual, Indie",banksyyo,2014-06-24,True,1
203770,Crusader Kings II,2012-02-14,"RPG, Simulation, Strategy",jj_teh_jetplane,2015-07-30,True,0
203770,Crusader Kings II,2012-02-14,"RPG, Simulation, Strategy",76561198032459795,2015-05-07,True,0
203770,Crusader Kings II,2012-02-14,"RPG, Simulation, Strategy",SIEGHEILGRAMMAR,2013-01-13,True,1
108710,Alan Wake,2012-02-16,"Action, Adventure",7656119812962294,2016-05-31,True,2
200210,Realm of the Mad God,2012-02-20,"Action, Free to Play, Indie, Massively Multiplayer, RPG",76561198080302623,2014-01-12,True,2
213330,LEGO® Batman 2 DC Super Heroes™,2012-06-22,"Action, Adventure",76561198152535010,2015-06-06,True,0
1840,Source Filmmaker,2012-07-10,"Animation &amp; Modeling, Video Production",76561198088743596,2014-05-17,True,1
1840,Source Filmmaker,2012-07-10,"Animation &amp; Modeling, Video Production",76561198104750935,2014-07-26,True,1
1840,Source Filmmaker,2012-07-10,"Animation &amp; Modeling, Video Production",117arbiter,2014-11-15,True,2
98421,Hard Reset: Exile DLC,2012-07-11,Action,wackytobaccy,2016-05-13,True,2
1520,DEFCON,2006-09-29,"Indie, Strategy",archsniper9,2013-10-08,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",18228272828,2013-06-06,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",hipachi,2014-01-30,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",uscarrierenterprise,2015-11-17,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198048709944,2014-03-15,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198048709944,2014-03-15,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",bigbootybitches420699,2014-05-16,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198075491202,2013-01-03,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",Kuranszo,2013-12-03,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",anjelloism,2012-11-18,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",dfsjfasdjfasjfakpenisbreathds,2013-07-05,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",ireallydontfuckingcare,2015-11-07,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",bossetrongaming,2016-07-03,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198107609787,2015-10-23,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",ITCGaming101,2016-03-01,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",itss_ur_boi_,2013-12-14,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",iWooder,2014-06-29,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",ironcass,2016-08-08,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",saltymotherfucker,2015-02-04,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",Jaegerix,2014-10-06,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",jarradmcj,2014-04-21,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198080717002,2013-04-18,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",SlaydenL,2014-02-06,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198041547166,2014-09-03,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198074791637,2014-06-25,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198059641230,2014-10-27,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",01189958889189157253,2013-11-29,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",joshmacman,2014-07-27,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561197983745201,2014-05-17,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198093266099,2014-10-11,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198078112264,2014-01-01,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",mistersicklad483759,2016-01-23,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198064975700,2013-06-22,True,2
9160,Master Levels for Doom II,1995-06-01,Action,jaico99rules,2014-07-20,True,0
7670,BioShock™,2007-08-21,"Action, RPG",SuspiciousPackage,2014-01-21,True,2
12140,Max Payne,2001-07-25,Action,ifrit723,2013-06-26,True,2
15320,IL-2 Sturmovik: 1946,2006-12-15,Simulation,uscarrierenterprise,2016-04-12,True,0
15320,IL-2 Sturmovik: 1946,2006-12-15,Simulation,nealsavage,2014-06-09,False,2
15390,Brothers in Arms: Hell's Highway™,2008-10-08,Action,quaz4,2012-12-09,True,0
17410,Mirror's Edge™,2009-01-13,"Action, Adventure",hterrormc,2015-02-01,True,0
17410,Mirror's Edge™,2009-01-13,"Action, Adventure",Deepadeep,2015-02-03,True,2
24740,Burnout Paradise: The Ultimate Box,2009-02-03,Racing,JBaadargo,2015-01-30,True,2
24740,Burnout Paradise: The Ultimate Box,2009-02-03,Racing,76561198022404680,2014-06-21,True,2
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2007-09-11,RPG,Chellyyyyyy,2013-12-24,True,0
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2007-09-11,RPG,76561197998681137,2013-12-24,True,2
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2005-11-01,Action,76561198065640356,2014-04-13,True,1
32370,STAR WARS™ - Knights of the Old Republic™,2003-11-19,"Adventure, RPG",Jakobey,2016-02-10,True,2
10180,Call of Duty®: Modern Warfare® 2,2009-11-12,Action,uscarrierenterprise,2016-02-08,True,1
10180,Call of Duty®: Modern Warfare® 2,2009-11-12,Action,OfficialMuir,2014-04-19,True,0
41800,Gratuitous Space Battles,2009-11-16,"Indie, Simulation, Strategy",macey_moo,2015-09-27,True,2
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,2009-11-03,Action,mrawesome99128,2015-11-28,False,0
22370,Fallout 3: Game of the Year Edition,2009-10-13,RPG,mrawesome99128,2015-10-26,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",76561198044322071,2014-04-23,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",76561198080444143,2015-09-13,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",JJ99747,2014-07-20,True,1
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",itss_ur_boi_,2014-12-13,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",Iweeoncats,2016-01-29,True,1
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",tdog486,2013-12-31,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",76561198046067001,2014-06-19,True,2
48700,Mount & Blade: Warband,2010-03-31,"Action, RPG",jj44556,2015-11-07,True,2
49600,Beat Hazard,2010-04-15,"Action, Casual, Indie",76561198043497735,2014-06-28,True,2
630,Alien Swarm,2010-07-19,Action,holty07,2010-12-19,True,2
24780,SimCity™ 4 Deluxe Edition,2003-09-22,"Simulation, Strategy",ACE_Blitz,2014-06-22,True,2
28000,Kane & Lynch 2: Dog Days,2010-08-17,Action,jarryd187,2015-04-17,False,1
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,76561198048709944,2014-02-04,True,2
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,76561198048709944,2014-02-04,True,2
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,hydroleks,2013-12-03,True,2
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,76561198045145306,2015-12-26,True,0
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,76561198075863151,2013-12-28,True,1
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,EpicPortal,2014-04-09,True,2
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,jj44556,2015-11-07,True,2
8930,Sid Meier's Civilization® V,2010-09-21,Strategy,JrRocket000,2013-06-21,True,2
47790,Medal of Honor™,2010-10-12,Action,dzakuan,2014-12-02,False,0
22380,Fallout: New Vegas,2010-10-19,"Action, RPG",hinorei,2014-01-29,True,2
22380,Fallout: New Vegas,2010-10-19,"Action, RPG",JBaadargo,2014-12-25,True,2
22380,Fallout: New Vegas,2010-10-19,"Action, RPG",76561198042151503,2015-06-24,True,1
42700,Call of Duty®: Black Ops,2010-11-09,Action,jett1234,2014-12-12,True,2
42700,Call of Duty®: Black Ops,2010-11-09,Action,Lunaii,2015-12-03,True,2
47890,The Sims™ 3,2009-06-02,Simulation,jackthesexybeast,2014-12-31,True,2
9930,Test Drive Unlimited 2,2015-04-21,Racing,76561198070845116,2014-08-01,True,0
63710,BIT.TRIP RUNNER,2011-02-28,"Action, Indie",JsaKim,2013-12-17,True,2
620,Portal 2,2011-04-18,"Action, Adventure",hipachi,2012-05-10,True,2
620,Portal 2,2011-04-18,"Action, Adventure",holty07,2011-07-03,True,2
620,Portal 2,2011-04-18,"Action, Adventure",76561198125859026,2016-02-18,True,1
620,Portal 2,2011-04-18,"Action, Adventure",Kuranszo,2012-12-23,True,2
620,Portal 2,2011-04-18,"Action, Adventure",ireallydontfuckingcare,2015-12-09,True,2
620,Portal 2,2011-04-18,"Action, Adventure",InvertedBolt,2016-08-15,True,1
620,Portal 2,2011-04-18,"Action, Adventure",iWooder,2014-09-28,True,2
620,Portal 2,2011-04-18,"Action, Adventure",jacko_lewie,2014-04-13,True,2
620,Portal 2,2011-04-18,"Action, Adventure",yougotblehed,2012-09-15,True,2
99900,Spiral Knights,2011-06-14,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG",HueziiE,2016-04-19,True,0
99900,Spiral Knights,2011-06-14,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG",Anti_Sphere,2013-12-24,True,2
99900,Spiral Knights,2011-06-14,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG",ironcass,2016-06-24,True,2
57690,Tropico 4,2011-09-01,"Simulation, Strategy",tdog486,2016-09-16,True,2
38740,EDGE,2011-08-11,"Action, Indie",76561198049268247,2014-01-02,True,2
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011-09-13,"Action, Massively Multiplayer, Simulation",ProssibruisImprossibru,2016-05-10,True,0
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011-09-13,"Action, Massively Multiplayer, Simulation",Jacab,2011-11-04,True,2
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011-09-13,"Action, Massively Multiplayer, Simulation",76561198043130826,2015-04-06,True,0
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011-09-13,"Action, Massively Multiplayer, Simulation",76561198042151503,2015-01-29,True,1
9420,Supreme Commander: Forged Alliance,2011-09-28,Strategy,76561198032898039,2014-07-03,True,2
113200,The Binding of Isaac,2011-09-28,"Action, Adventure, Indie, RPG",76561198079366509,2013-12-23,True,2
113200,The Binding of Isaac,2011-09-28,"Action, Adventure, Indie, RPG",Hykrai,2014-05-14,True,2
24200,DC Universe™ Online,2011-11-02,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",76561198073499940,2015-04-06,False,1
24200,DC Universe™ Online,2011-11-02,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",76561198045145306,2015-12-12,False,0
113400,APB Reloaded,2011-12-06,"Action, Free to Play, Massively Multiplayer",hydro_2k,2016-07-18,True,2
203770,Crusader Kings II,2012-02-14,"RPG, Simulation, Strategy",insertnameherere,2014-12-17,True,1
200210,Realm of the Mad God,2012-02-20,"Action, Free to Play, Indie, Massively Multiplayer, RPG",Immasianlol,2014-07-16,True,2
212630,Tom Clancy's Ghost Recon: Future Soldier™,2012-06-26,Action,76561197999260941,2016-03-25,False,0
200010,Quantum Conundrum,2012-06-21,"Casual, Strategy",76561198076690019,2014-10-07,True,1
17080,Tribes: Ascend,2012-06-27,"Action, Free to Play",squiggleses,2014-05-01,True,2
205550,Foreign Legion: Multi Massacre,2012-07-09,"Action, Indie, Casual",ihaveduff,2014-05-01,False,2
70,Half-Life,1998-11-08,Action,LayzeeBoi,2015-06-03,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198078765185,2014-10-07,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198035588684,2013-11-27,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198085567114,2015-06-14,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",justgamingXD,2015-06-13,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198105110458,2015-05-04,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198094663718,2014-03-15,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",KattykitTheKittyKat,2015-06-13,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198031106842,2014-03-27,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",Emarques,2014-01-16,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",HackingPro1,2013-09-28,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198065171294,2016-02-12,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",soupstore,2014-12-21,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198055055523,2013-02-23,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198055055523,2013-02-23,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",BuzzyWuzzy,2015-01-15,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",KKruger,2013-12-05,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",RIPFreddieMercury,2012-12-25,True,0
4000,Garry's Mod,2006-11-29,"Indie, Simulation",JohnnyMcShitty,2015-01-14,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",cggamess123,2014-07-02,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",lachyS,2014-04-05,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",blizzard_reflex,2014-03-09,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198069470642,2013-12-28,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",lauricella,2015-12-09,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",expert_spy,2016-01-13,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198015848819,2014-12-14,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",leva49,2015-04-04,True,1
4000,Garry's Mod,2006-11-29,"Indie, Simulation",LightningRod,2013-05-20,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",GamingMexican,2014-02-19,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",keggles,2015-10-14,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198064967320,2016-07-27,True,2
4000,Garry's Mod,2006-11-29,"Indie, Simulation",76561198089585145,2015-11-17,True,1
6550,Devil May Cry® 3 Special Edition,2006-05-23,Action,ryanflyin13,2016-06-04,True,2
20900,The Witcher: Enhanced Edition Director's Cut,2008-09-16,"Action, RPG",XxPuffcronicxX,2015-10-31,True,1
15390,Brothers in Arms: Hell's Highway™,2008-10-08,Action,Lubnut,2015-06-07,True,2
22000,World of Goo,2008-10-13,Indie,threashold,2014-10-28,True,2
22000,World of Goo,2008-10-13,Indie,lyskal,2014-06-25,True,2
22000,World of Goo,2008-10-13,Indie,macthulu,2012-07-25,True,2
12200,Bully: Scholarship Edition,2008-10-21,"Action, Adventure",76561198076696353,2014-12-27,True,1
